itemId,passageId,gradeLevel,eligibleContent,ruleId,result,severity,evidence,failedChoiceIndices,notes,lessonId,sourceId
"cmpdmtkel010xevu9h5hnqy7c:exitTicket:1","aa8d7bba629aa716","7","CC.1.2.7.B","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdmtkel010xevu9h5hnqy7c","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdmtkel010xevu9h5hnqy7c:exitTicket:1","aa8d7bba629aa716","7","CC.1.2.7.B","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdmtkel010xevu9h5hnqy7c","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdmtkel010xevu9h5hnqy7c:masteryCheck:1","ad93d2a446b47593","7","CC.1.2.7.B","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=1/4","[0,1,3]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdmtkel010xevu9h5hnqy7c","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdmtkel010xevu9h5hnqy7c:masteryCheck:1","ad93d2a446b47593","7","CC.1.2.7.B","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdmtkel010xevu9h5hnqy7c","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdmtkel010xevu9h5hnqy7c:masteryCheck:1","ad93d2a446b47593","7","CC.1.2.7.B","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdmtkel010xevu9h5hnqy7c","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdmtkel010xevu9h5hnqy7c:masteryCheck:2","c8d92595d37cbab0","7","CC.1.2.7.B","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=2/4","[1,3]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdmtkel010xevu9h5hnqy7c","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdmtkel010xevu9h5hnqy7c:masteryCheck:2","c8d92595d37cbab0","7","CC.1.2.7.B","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdmtkel010xevu9h5hnqy7c","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdmtkel010xevu9h5hnqy7c:masteryCheck:2","c8d92595d37cbab0","7","CC.1.2.7.B","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdmtkel010xevu9h5hnqy7c","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdmurek0118evu9j5ct4z2y:independentPractice:1","8013f18266aaa77e","7","CC.1.2.7.B","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdmurek0118evu9j5ct4z2y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdmurek0118evu9j5ct4z2y:independentPractice:1","8013f18266aaa77e","7","CC.1.2.7.B","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdmurek0118evu9j5ct4z2y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdmurek0118evu9j5ct4z2y:exitTicket:1","8c4a2ae28d8a2f19","7","CC.1.2.7.B","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=3/4","[2]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdmurek0118evu9j5ct4z2y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdmurek0118evu9j5ct4z2y:exitTicket:1","8c4a2ae28d8a2f19","7","CC.1.2.7.B","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdmurek0118evu9j5ct4z2y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdmurek0118evu9j5ct4z2y:exitTicket:1","8c4a2ae28d8a2f19","7","CC.1.2.7.B","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdmurek0118evu9j5ct4z2y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdmxkrt011gevu9lgkrwzj8:guidedPractice:1","f048abefeb9e8714","7","CC.1.2.7.D","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=1/4","[1,2,3]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdmxkrt011gevu9lgkrwzj8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdmxkrt011gevu9lgkrwzj8:guidedPractice:1","f048abefeb9e8714","7","CC.1.2.7.D","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdmxkrt011gevu9lgkrwzj8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdmxkrt011gevu9lgkrwzj8:guidedPractice:1","f048abefeb9e8714","7","CC.1.2.7.D","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdmxkrt011gevu9lgkrwzj8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdmxkrt011gevu9lgkrwzj8:independentPractice:1","8b60a5f4ac3cc0fc","7","CC.1.2.7.D","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=2/4","[1,3]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdmxkrt011gevu9lgkrwzj8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdmxkrt011gevu9lgkrwzj8:independentPractice:1","8b60a5f4ac3cc0fc","7","CC.1.2.7.D","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdmxkrt011gevu9lgkrwzj8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdmxkrt011gevu9lgkrwzj8:independentPractice:1","8b60a5f4ac3cc0fc","7","CC.1.2.7.D","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[0,1,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdmxkrt011gevu9lgkrwzj8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdmxkrt011gevu9lgkrwzj8:independentPractice:4","2996e5371c7b7a48","7","CC.1.2.7.D","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=2/4","[0,1]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdmxkrt011gevu9lgkrwzj8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdmxkrt011gevu9lgkrwzj8:independentPractice:4","2996e5371c7b7a48","7","CC.1.2.7.D","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdmxkrt011gevu9lgkrwzj8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdmxkrt011gevu9lgkrwzj8:independentPractice:4","2996e5371c7b7a48","7","CC.1.2.7.D","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[0,1,2]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdmxkrt011gevu9lgkrwzj8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdmxkrt011gevu9lgkrwzj8:exitTicket:1","f1918aa5e4632929","7","CC.1.2.7.D","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=2/4","[0,3]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdmxkrt011gevu9lgkrwzj8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdmxkrt011gevu9lgkrwzj8:exitTicket:1","f1918aa5e4632929","7","CC.1.2.7.D","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdmxkrt011gevu9lgkrwzj8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdmxkrt011gevu9lgkrwzj8:exitTicket:1","f1918aa5e4632929","7","CC.1.2.7.D","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[0,1,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdmxkrt011gevu9lgkrwzj8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdmxkrt011gevu9lgkrwzj8:masteryCheck:1","e613ed6ef0b0068b","7","CC.1.2.7.D","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=1/4","[1,2,3]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdmxkrt011gevu9lgkrwzj8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdmxkrt011gevu9lgkrwzj8:masteryCheck:1","e613ed6ef0b0068b","7","CC.1.2.7.D","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdmxkrt011gevu9lgkrwzj8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdmxkrt011gevu9lgkrwzj8:masteryCheck:1","e613ed6ef0b0068b","7","CC.1.2.7.D","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[0,1,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdmxkrt011gevu9lgkrwzj8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdn2k4r0120evu9e0u3rx6y:guidedPractice:3","779965322f5f5d2a","7","CC.1.2.7.E","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=3/4","[0]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdn2k4r0120evu9e0u3rx6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdn2k4r0120evu9e0u3rx6y:guidedPractice:3","779965322f5f5d2a","7","CC.1.2.7.E","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdn2k4r0120evu9e0u3rx6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdn2k4r0120evu9e0u3rx6y:guidedPractice:3","779965322f5f5d2a","7","CC.1.2.7.E","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdn2k4r0120evu9e0u3rx6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdn2k4r0120evu9e0u3rx6y:independentPractice:3","ee138f10423eb9ce","7","CC.1.2.7.E","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=0/4","[0,1,2,3]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdn2k4r0120evu9e0u3rx6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdn2k4r0120evu9e0u3rx6y:independentPractice:3","ee138f10423eb9ce","7","CC.1.2.7.E","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdn2k4r0120evu9e0u3rx6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdn2k4r0120evu9e0u3rx6y:independentPractice:3","ee138f10423eb9ce","7","CC.1.2.7.E","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdn2k4r0120evu9e0u3rx6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdn2k4r0120evu9e0u3rx6y:exitTicket:1","8a8736e6e1dec56e","7","CC.1.2.7.E","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=3/4","[0]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdn2k4r0120evu9e0u3rx6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdn2k4r0120evu9e0u3rx6y:exitTicket:1","8a8736e6e1dec56e","7","CC.1.2.7.E","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdn2k4r0120evu9e0u3rx6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdn2k4r0120evu9e0u3rx6y:exitTicket:1","8a8736e6e1dec56e","7","CC.1.2.7.E","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdn2k4r0120evu9e0u3rx6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdn2k4r0120evu9e0u3rx6y:masteryCheck:1","639bbd5463f1d86c","7","CC.1.2.7.E","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=3/4","[0]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdn2k4r0120evu9e0u3rx6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdn2k4r0120evu9e0u3rx6y:masteryCheck:1","639bbd5463f1d86c","7","CC.1.2.7.E","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdn2k4r0120evu9e0u3rx6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdn2k4r0120evu9e0u3rx6y:masteryCheck:1","639bbd5463f1d86c","7","CC.1.2.7.E","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdn2k4r0120evu9e0u3rx6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdn2k4r0120evu9e0u3rx6y:masteryCheck:3","b2f83684e5d3598d","7","CC.1.2.7.E","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=3/4","[0]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdn2k4r0120evu9e0u3rx6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdn2k4r0120evu9e0u3rx6y:masteryCheck:3","b2f83684e5d3598d","7","CC.1.2.7.E","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdn2k4r0120evu9e0u3rx6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdn2k4r0120evu9e0u3rx6y:masteryCheck:3","b2f83684e5d3598d","7","CC.1.2.7.E","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdn2k4r0120evu9e0u3rx6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdn756z012oevu91hvv2l0h:guidedPractice:1","e441582b208b0850","7","CC.1.2.7.G","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=3/4","[3]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdn756z012oevu91hvv2l0h","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdn756z012oevu91hvv2l0h:guidedPractice:1","e441582b208b0850","7","CC.1.2.7.G","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdn756z012oevu91hvv2l0h","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdn756z012oevu91hvv2l0h:guidedPractice:1","e441582b208b0850","7","CC.1.2.7.G","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdn756z012oevu91hvv2l0h","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdn756z012oevu91hvv2l0h:independentPractice:1","79fc5c59e4cbed14","7","CC.1.2.7.G","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdn756z012oevu91hvv2l0h","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdn756z012oevu91hvv2l0h:independentPractice:1","79fc5c59e4cbed14","7","CC.1.2.7.G","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdn756z012oevu91hvv2l0h","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdn756z012oevu91hvv2l0h:independentPractice:4","32f7ce7c5246e835","7","CC.1.2.7.G","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdn756z012oevu91hvv2l0h","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdn756z012oevu91hvv2l0h:independentPractice:4","32f7ce7c5246e835","7","CC.1.2.7.G","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdn756z012oevu91hvv2l0h","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdn756z012oevu91hvv2l0h:exitTicket:1","6ddcf6a62cd681bf","7","CC.1.2.7.G","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=1/4","[0,2,3]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdn756z012oevu91hvv2l0h","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdn756z012oevu91hvv2l0h:exitTicket:1","6ddcf6a62cd681bf","7","CC.1.2.7.G","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdn756z012oevu91hvv2l0h","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdn756z012oevu91hvv2l0h:exitTicket:1","6ddcf6a62cd681bf","7","CC.1.2.7.G","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[0,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdn756z012oevu91hvv2l0h","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdn756z012oevu91hvv2l0h:masteryCheck:1","7530498069d03774","7","CC.1.2.7.G","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdn756z012oevu91hvv2l0h","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
