itemId,gradeLevel,passageId,passageTitle,eligibleContent,ecDescription,ecSkillFamily,questionType,stem,targetWordOrPhrase,observedSkillPattern,expectedSkillPattern,evidenceSpan,stemSkillSignals,skillMatchResult,skillMatchConfidence,mismatchReason,notes,lessonId,sourceId
"cmpdl8ydo00u6evu9etp7qt32:guidedPractice:1","6","d87f987ca2316018","Understanding Technical Vocabulary in Context passage 1","CC.1.2.6.F","","unknown","MCQ","What does the term ""plate tectonics"" mean in the passage?","plate tectonics","vocabulary_context","unknown","","vocabulary","WARN","0.66","Non-vocabulary EC may be attached to a word-meaning or phrase-interpretation item.","Observed skill is vocabulary-context; human review needed.","cmpdl8ydo00u6evu9etp7qt32","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdl8ydo00u6evu9etp7qt32:independentPractice:1","6","d53278a58b342a9b","Understanding Technical Vocabulary in Context passage 3","CC.1.2.6.F","","unknown","MCQ","What does the term ""legacy"" mean in the passage?","legacy","vocabulary_context","unknown","","vocabulary","WARN","0.66","Non-vocabulary EC may be attached to a word-meaning or phrase-interpretation item.","Observed skill is vocabulary-context; human review needed.","cmpdl8ydo00u6evu9etp7qt32","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdl8ydo00u6evu9etp7qt32:independentPractice:4","6","2851aaefe93566c7","Understanding Technical Vocabulary in Context passage 5","CC.1.2.6.F","","unknown","MCQ","What does the term ""geology"" mean in the passage?","geology","vocabulary_context","unknown","","vocabulary","WARN","0.66","Non-vocabulary EC may be attached to a word-meaning or phrase-interpretation item.","Observed skill is vocabulary-context; human review needed.","cmpdl8ydo00u6evu9etp7qt32","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdl8ydo00u6evu9etp7qt32:masteryCheck:1","6","ed5853061d60a17e","Understanding Technical Vocabulary in Context passage 7","CC.1.2.6.F","","unknown","MCQ","What does the term ""astronomer"" mean in the passage?","astronomer","vocabulary_context","unknown","","vocabulary","WARN","0.66","Non-vocabulary EC may be attached to a word-meaning or phrase-interpretation item.","Observed skill is vocabulary-context; human review needed.","cmpdl8ydo00u6evu9etp7qt32","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdlbjuf00ujevu9v3rwynp1:guidedPractice:1","6","a2d20cfb01e33aa1","Understanding Tone and Connotation passage 1","CC.1.2.6.F","","unknown","MCQ","What is the tone of the passage describing the world of bees?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlbjuf00ujevu9v3rwynp1","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdlbjuf00ujevu9v3rwynp1:independentPractice:1","6","28bcc9ace8fdd220","Understanding Tone and Connotation passage 3","CC.1.2.6.F","","unknown","MCQ","What is the tone of the passage describing Amelia Earhart's achievements?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlbjuf00ujevu9v3rwynp1","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdlbjuf00ujevu9v3rwynp1:independentPractice:4","6","c766d1926a4483fd","Understanding Tone and Connotation passage 5","CC.1.2.6.F","","unknown","MCQ","What is the tone of the passage describing the universe as ""a place of endless possibilities""?","a place of endless possibilities","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlbjuf00ujevu9v3rwynp1","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdlbjuf00ujevu9v3rwynp1:masteryCheck:1","6","e454abdfac0bb591","Understanding Tone and Connotation passage 7","CC.1.2.6.F","","unknown","MCQ","What is the tone of the passage describing Marie Curie's dedication to her work?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlbjuf00ujevu9v3rwynp1","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdldlmy00usevu9olw2a5s9:guidedPractice:1","6","8e2a198b0d753df8","Understanding Claims, Reasons, and Evidence passage 1","CC.1.2.6.G","","unknown","MCQ","What is the main claim in the passage about electric cars?","","informational_elements","unknown","","informational","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdldlmy00usevu9olw2a5s9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdldlmy00usevu9olw2a5s9:guidedPractice:3","6","4bff276c2e90c6a9","Understanding Claims, Reasons, and Evidence passage 3","CC.1.2.6.G","","unknown","MCQ","Which piece of evidence best supports the claim that perseverance and determination can lead to success?","","evidence_use","unknown","","evidence|informational","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdldlmy00usevu9olw2a5s9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdldlmy00usevu9olw2a5s9:independentPractice:1","6","5174083399c04299","Understanding Claims, Reasons, and Evidence passage 4","CC.1.2.6.G","","unknown","MCQ","What is the main claim in the passage about Marie Curie's contributions to science?","","informational_elements","unknown","","informational","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdldlmy00usevu9olw2a5s9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdldlmy00usevu9olw2a5s9:independentPractice:3","6","1f56466e4238d5f0","Understanding Claims, Reasons, and Evidence passage 6","CC.1.2.6.G","","unknown","MCQ","Which statement best compares the role of teamwork in sports and in the workplace as described in the texts?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdldlmy00usevu9olw2a5s9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdldlmy00usevu9olw2a5s9:independentPractice:4","6","71910d401d84962c","Understanding Claims, Reasons, and Evidence passage 7","CC.1.2.6.G","","unknown","MCQ","What is the main claim in the passage about the Moon?","","informational_elements","unknown","","informational","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdldlmy00usevu9olw2a5s9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdldlmy00usevu9olw2a5s9:exitTicket:2","6","e07002b850bd5cd0","Understanding Claims, Reasons, and Evidence passage 8","CC.1.2.6.G","","unknown","MCQ","Which piece of evidence best supports the claim that Elara's curiosity leads her to explore new places?","","evidence_use","unknown","","evidence|informational","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdldlmy00usevu9olw2a5s9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdldlmy00usevu9olw2a5s9:masteryCheck:1","6","3cd1c05464b09a7a","Understanding Claims, Reasons, and Evidence passage 9","CC.1.2.6.G","","unknown","MCQ","What is the main claim in the passage about Leonardo da Vinci?","","informational_elements","unknown","","informational","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdldlmy00usevu9olw2a5s9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdldlmy00usevu9olw2a5s9:masteryCheck:3","6","304ae071e7738a41","Understanding Claims, Reasons, and Evidence passage 11","CC.1.2.6.G","","unknown","MCQ","How do the two texts differ in their discussion of water's importance?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdldlmy00usevu9olw2a5s9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdlpsjw00vlevu9e9fvdv3y:guidedPractice:1","6","028d9edba6df67ad","Understanding Theme Development passage 1","CC.1.3.6.A","","unknown","MCQ","What is the theme of the passage?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlpsjw00vlevu9e9fvdv3y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdlpsjw00vlevu9e9fvdv3y:independentPractice:1","6","b66b974ec908da10","Understanding Theme Development passage 4","CC.1.3.6.A","","unknown","MCQ","What theme is developed through Marie Curie's journey?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlpsjw00vlevu9e9fvdv3y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdlpsjw00vlevu9e9fvdv3y:independentPractice:4","6","42a21cc8502e2377","Understanding Theme Development passage 7","CC.1.3.6.A","","unknown","MCQ","What is the central theme of the passage?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlpsjw00vlevu9e9fvdv3y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdlpsjw00vlevu9e9fvdv3y:exitTicket:1","6","b83558d3d9a1daf4","Understanding Theme Development passage 8","CC.1.3.6.A","","unknown","MCQ","What theme is developed through the character's actions?","","literature_elements","unknown","","literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlpsjw00vlevu9e9fvdv3y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdlpsjw00vlevu9e9fvdv3y:masteryCheck:1","6","d0060d34b3528dea","Understanding Theme Development passage 10","CC.1.3.6.A","","unknown","MCQ","What is the theme of the passage?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlpsjw00vlevu9e9fvdv3y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdlq62v00vtevu9szk9s8yr:independentPractice:1","6","09562a113c47a2c8","Understanding Character Change and Conflict passage 4","CC.1.3.6.C","","unknown","MCQ","What does Tesla's initial reaction to the challenges he faced reveal about him?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlq62v00vtevu9szk9s8yr","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdlq62v00vtevu9szk9s8yr:independentPractice:2","6","c9ee3321fc476d86","Understanding Character Change and Conflict passage 5","CC.1.3.6.C","","unknown","MCQ","How does the character's response to the conflict affect their relationship with others?","","literature_elements","unknown","","literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlq62v00vtevu9szk9s8yr","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdlq62v00vtevu9szk9s8yr:independentPractice:3","6","1f27f4b9b1e23f1d","Understanding Character Change and Conflict passage 6","CC.1.3.6.C","","unknown","MCQ","What does the character learn from facing the conflict?","","literature_elements","unknown","","literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlq62v00vtevu9szk9s8yr","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdlq62v00vtevu9szk9s8yr:exitTicket:1","6","6bce0446dc928b27","Understanding Character Change and Conflict passage 8","CC.1.3.6.C","","unknown","MCQ","What is the main conflict in the story, and how does it drive the character's change?","","literature_elements","unknown","","literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlq62v00vtevu9szk9s8yr","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdlulcl00wdevu9b1iewyb7:independentPractice:4","6","51097ab9b8d6bec2","Understanding Plot Development in Episodes passage 7","CC.1.3.6.C","","unknown","MCQ","What is the main theme of the passage?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlulcl00wdevu9b1iewyb7","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdlsfwi00w4evu9g1q6o1a2:guidedPractice:1","6","c3001a10d1a39e19","Understanding Point of View in Texts passage 1","CC.1.3.6.D","","unknown","MCQ","What is the point of view in the passage?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlsfwi00w4evu9g1q6o1a2","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdlsfwi00w4evu9g1q6o1a2:exitTicket:1","6","aae194c47cc871fa","Understanding Point of View in Texts passage 4","CC.1.3.6.D","","unknown","MCQ","What is the point of view in the passage?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlsfwi00w4evu9g1q6o1a2","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdlz5ik00wxevu9l87lwmwy:guidedPractice:1","6","b335e8d91b59dd29","Understanding Connotation and Figurative Language passage 1","CC.1.3.6.F","","unknown","MCQ","What does the description of the cactus suggest in the passage?","","inference","unknown","","inference","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlz5ik00wxevu9l87lwmwy","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdlz5ik00wxevu9l87lwmwy:independentPractice:1","6","ffa5dae509af0508","Understanding Connotation and Figurative Language passage 3","CC.1.3.6.F","","unknown","MCQ","What does the phrase ""her life was a colorful tapestry"" suggest in the passage?","","inference","unknown","","vocabulary|inference","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlz5ik00wxevu9l87lwmwy","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"cmpdlz5ik00wxevu9l87lwmwy:exitTicket:1","6","4cb722a1ce50a910","Understanding Connotation and Figurative Language passage 5","CC.1.3.6.F","","unknown","MCQ","What does the phrase ""a sea of lights"" suggest in the passage?","a sea of lights","vocabulary_context","unknown","","vocabulary|inference","WARN","0.66","Non-vocabulary EC may be attached to a word-meaning or phrase-interpretation item.","Observed skill is vocabulary-context; human review needed.","cmpdlz5ik00wxevu9l87lwmwy","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
